Nodes,Edges,Graph Type,MST Weight,Prim Time (s),Kruskal Time (s)
434,59404,tree + 50% edges,253.5,0.17625927925109863,0.24183368682861328
434,65710,tree + 60% edges,245.5,0.18507838249206543,0.2639961242675781
434,70861,tree + 70% edges,245.5,0.17715930938720703,0.28667664527893066
434,75022,tree + 80% edges,248.5,0.1832270622253418,0.31719112396240234
434,78515,tree + 90% edges,246.5,0.2119157314300537,0.2902240753173828
411,84255,complete,1611,0.2025284767150879,0.48063039779663086
411,410,tree,1611,0.1520528793334961,0.186875581741333
411,15630,tree + 10% edges,440.5,0.1329333782196045,0.07564449310302734
411,28049,tree + 20% edges,295.5,0.13079428672790527,0.1096796989440918
411,38311,tree + 30% edges,256.5,0.15845203399658203,0.15988373756408691
411,46536,tree + 40% edges,250.0,0.14121675491333008,0.18491744995117188
411,53377,tree + 50% edges,249.0,0.15058255195617676,0.26276302337646484
411,58982,tree + 60% edges,247.0,0.18306565284729004,0.2276613712310791
411,63540,tree + 70% edges,235.5,0.1708974838256836,0.23290181159973145
411,67324,tree + 80% edges,242.0,0.18351364135742188,0.2523021697998047
411,70512,tree + 90% edges,244.5,0.1660020351409912,0.24934005737304688
401,80200,complete,1535,0.23218822479248047,0.44814205169677734
401,400,tree,1535,0.13162589073181152,0.1996612548828125
401,14817,tree + 10% edges,432.5,0.11738228797912598,0.06896615028381348
401,26653,tree + 20% edges,317.5,0.1555464267730713,0.10600924491882324
401,36431,tree + 30% edges,264.5,0.14752602577209473,0.1534137725830078
401,44401,tree + 40% edges,240.5,0.14670896530151367,0.19287824630737305
401,50867,tree + 50% edges,237.0,0.13613557815551758,0.18274831771850586
401,56270,tree + 60% edges,234.5,0.1453094482421875,0.213148832321167
401,60549,tree + 70% edges,233.0,0.17698311805725098,0.23480963706970215
401,64170,tree + 80% edges,240.0,0.17919707298278809,0.24133801460266113
401,67129,tree + 90% edges,236.0,0.1651456356048584,0.2619912624359131
447,99681,complete,1596,0.23431015014648438,0.5982389450073242
447,446,tree,1596,0.15947794914245605,0.21514201164245605
447,18420,tree + 10% edges,464.5,0.14388585090637207,0.08298563957214355
447,33128,tree + 20% edges,331.5,0.19722461700439453,0.13843345642089844
447,45122,tree + 30% edges,287.0,0.20233654975891113,0.184678316116333
447,55103,tree + 40% edges,260.0,0.19926691055297852,0.20263457298278809
447,63195,tree + 50% edges,265.0,0.2123410701751709,0.24558019638061523
447,69614,tree + 60% edges,255.5,0.18648934364318848,0.2631862163543701
447,75111,tree + 70% edges,250.5,0.18733859062194824,0.26659536361694336
447,79708,tree + 80% edges,247.5,0.18668341636657715,0.35304737091064453
447,83312,tree + 90% edges,261.0,0.223280668258667,0.31209659576416016
489,119316,complete,1687,0.3149878978729248,0.7031505107879639
489,488,tree,1687,0.22513461112976074,0.24534344673156738
489,22059,tree + 10% edges,441.5,0.1716001033782959,0.10028576850891113
489,39554,tree + 20% edges,367.5,0.18779373168945312,0.20247793197631836
489,54109,tree + 30% edges,298.0,0.2089545726776123,0.22578167915344238
489,65854,tree + 40% edges,278.0,0.2551839351654053,0.2547745704650879
489,75759,tree + 50% edges,281.5,0.2435150146484375,0.30580592155456543
489,83400,tree + 60% edges,268.0,0.2442944049835205,0.29743051528930664
489,89835,tree + 70% edges,265.5,0.23338937759399414,0.34140777587890625
489,95430,tree + 80% edges,267.0,0.24362993240356445,0.3734927177429199
489,99633,tree + 90% edges,280.5,0.25681471824645996,0.4014396667480469
443,97903,complete,1662,0.25081562995910645,0.5240917205810547
443,442,tree,1662,0.15628647804260254,0.20972347259521484
443,18080,tree + 10% edges,465.5,0.1441938877105713,0.0930778980255127
443,32548,tree + 20% edges,323.5,0.19981002807617188,0.1342003345489502
443,44410,tree + 30% edges,281.0,0.17520833015441895,0.16903328895568848
443,54041,tree + 40% edges,269.5,0.20627689361572266,0.2088642120361328
443,61985,tree + 50% edges,251.5,0.19652986526489258,0.2724888324737549
443,68444,tree + 60% edges,252.0,0.18129825592041016,0.26726698875427246
443,73869,tree + 70% edges,254.0,0.19613909721374512,0.26175689697265625
443,78339,tree + 80% edges,244.0,0.1844489574432373,0.31310534477233887
443,81775,tree + 90% edges,255.0,0.19522309303283691,0.29678797721862793
489,119316,complete,1671,0.33629751205444336,0.6849255561828613
489,488,tree,1671,0.21017026901245117,0.25267505645751953
489,22009,tree + 10% edges,466.5,0.17870235443115234,0.10682940483093262
489,39642,tree + 20% edges,329.5,0.1839461326599121,0.20416522026062012
489,54102,tree + 30% edges,295.0,0.22723960876464844,0.259127140045166
489,65929,tree + 40% edges,270.5,0.2539093494415283,0.26186442375183105
489,75552,tree + 50% edges,279.0,0.20942926406860352,0.29229092597961426
489,83625,tree + 60% edges,270.5,0.22835206985473633,0.3090214729309082
489,90128,tree + 70% edges,277.0,0.23607730865478516,0.42176294326782227
489,95241,tree + 80% edges,272.5,0.22707295417785645,0.3572885990142822
489,99687,tree + 90% edges,270.0,0.2643718719482422,0.398693323135376
497,123256,complete,1644,0.3152282238006592,0.6818084716796875
497,496,tree,1644,0.21808624267578125,0.2958545684814453
497,22713,tree + 10% edges,455.5,0.19128203392028809,0.159942626953125
497,40985,tree + 20% edges,342.0,0.21064400672912598,0.23849987983703613
497,55747,tree + 30% edges,296.0,0.25580763816833496,0.22340679168701172
497,68079,tree + 40% edges,287.0,0.2679426670074463,0.35173845291137695
497,78047,tree + 50% edges,281.5,0.2536048889160156,0.3311779499053955
497,86449,tree + 60% edges,269.0,0.27045512199401855,0.3650240898132324
497,92923,tree + 70% edges,272.5,0.2884843349456787,0.39417338371276855
497,98526,tree + 80% edges,274.0,0.26649904251098633,0.3782081604003906
497,103114,tree + 90% edges,274.0,0.2744143009185791,0.3976728916168213
403,81003,complete,1505,0.22573256492614746,0.5076584815979004
403,402,tree,1505,0.13019657135009766,0.23337531089782715
403,14948,tree + 10% edges,431.5,0.1261141300201416,0.06827235221862793
403,27010,tree + 20% edges,310.0,0.1567392349243164,0.11101579666137695
403,36815,tree + 30% edges,266.5,0.19688034057617188,0.1425156593322754
403,44830,tree + 40% edges,250.5,0.13839149475097656,0.20646905899047852
403,51313,tree + 50% edges,234.5,0.1585829257965088,0.18429827690124512
403,56561,tree + 60% edges,235.5,0.1590747833251953,0.20432400703430176
403,61128,tree + 70% edges,240.0,0.16001582145690918,0.2684636116027832
403,64801,tree + 80% edges,237.5,0.1691417694091797,0.2762887477874756
403,67628,tree + 90% edges,257.0,0.16196370124816895,0.272489070892334
468,109278,complete,1700,0.28662943840026855,0.5910472869873047
468,467,tree,1700,0.16949176788330078,0.2364640235900879
468,20167,tree + 10% edges,424.0,0.2365436553955078,0.10422468185424805
468,36249,tree + 20% edges,324.0,0.20430874824523926,0.15346097946166992
468,49506,tree + 30% edges,290.0,0.21782875061035156,0.21664118766784668
468,60498,tree + 40% edges,279.0,0.22002172470092773,0.22419238090515137
468,69212,tree + 50% edges,266.0,0.24548768997192383,0.3074924945831299
468,76546,tree + 60% edges,266.0,0.22356104850769043,0.34964966773986816
468,82368,tree + 70% edges,263.0,0.2541680335998535,0.3150331974029541
468,87142,tree + 80% edges,262.0,0.23464488983154297,0.3634014129638672
468,91162,tree + 90% edges,265.0,0.2610323429107666,0.36022400856018066
474,112101,complete,1617,0.335651159286499,0.6334366798400879
474,473,tree,1617,0.20728182792663574,0.23826074600219727
474,20657,tree + 10% edges,483.5,0.2081298828125,0.10400056838989258
474,37266,tree + 20% edges,327.0,0.20136594772338867,0.15621066093444824
474,50936,tree + 30% edges,282.5,0.2216014862060547,0.20373082160949707
474,61749,tree + 40% edges,278.5,0.23514032363891602,0.23698091506958008
474,71066,tree + 50% edges,273.0,0.2428429126739502,0.2735919952392578
474,78470,tree + 60% edges,264.5,0.21848511695861816,0.3261280059814453
474,84698,tree + 70% edges,257.0,0.24414372444152832,0.344435453414917
474,89651,tree + 80% edges,265.0,0.2219233512878418,0.3328738212585449
474,93725,tree + 90% edges,269.0,0.23632144927978516,0.3508186340332031
439,96141,complete,1580,0.21859288215637207,0.6161811351776123
439,438,tree,1580,0.17362332344055176,0.20502972602844238
439,17764,tree + 10% edges,430.5,0.1592884063720703,0.0909280776977539
439,31977,tree + 20% edges,333.0,0.17454147338867188,0.13388514518737793
439,43696,tree + 30% edges,274.5,0.19194364547729492,0.19326043128967285
439,53219,tree + 40% edges,263.0,0.19588565826416016,0.21862363815307617
439,60968,tree + 50% edges,248.5,0.20820903778076172,0.23761391639709473
439,67312,tree + 60% edges,244.0,0.1835935115814209,0.24779129028320312
439,72418,tree + 70% edges,250.5,0.2001032829284668,0.3767702579498291
439,76858,tree + 80% edges,260.0,0.1969616413116455,0.31937170028686523
439,80276,tree + 90% edges,245.0,0.21137690544128418,0.3196418285369873
485,117370,complete,1744,0.2811276912689209,0.6825687885284424
485,484,tree,1744,0.2102959156036377,0.28804731369018555
485,21726,tree + 10% edges,478.5,0.23705363273620605,0.10603928565979004
485,38842,tree + 20% edges,331.0,0.21743512153625488,0.15935444831848145
485,53227,tree + 30% edges,298.5,0.22623825073242188,0.20181727409362793
485,64939,tree + 40% edges,272.0,0.23467302322387695,0.23936700820922852
485,74443,tree + 50% edges,270.0,0.21067523956298828,0.2796659469604492
485,82088,tree + 60% edges,270.5,0.20939302444458008,0.3537898063659668
485,88457,tree + 70% edges,268.0,0.24294185638427734,0.33542466163635254
485,94025,tree + 80% edges,265.5,0.23638319969177246,0.37418079376220703
485,98247,tree + 90% edges,262.5,0.26417088508605957,0.37467002868652344
461,106030,complete,1588,0.2597200870513916,0.5882668495178223
461,460,tree,1588,0.16045856475830078,0.24996638298034668
461,19683,tree + 10% edges,456.5,0.16208267211914062,0.13509273529052734
461,35255,tree + 20% edges,341.5,0.17673206329345703,0.17512941360473633
461,48189,tree + 30% edges,297.0,0.17365670204162598,0.24407601356506348
461,58535,tree + 40% edges,273.0,0.19037914276123047,0.26461362838745117
461,67164,tree + 50% edges,266.5,0.2031416893005371,0.24440860748291016
461,74257,tree + 60% edges,268.5,0.18730783462524414,0.28717780113220215
461,79996,tree + 70% edges,258.0,0.20774316787719727,0.3011140823364258
461,84678,tree + 80% edges,260.0,0.22106409072875977,0.3176093101501465
461,88728,tree + 90% edges,258.5,0.23524212837219238,0.3083920478820801
461,106030,complete,1664,0.33025479316711426,0.6893496513366699
461,460,tree,1664,0.3022191524505615,0.25576329231262207
461,19616,tree + 10% edges,450.5,0.209428071975708,0.10518217086791992
461,35318,tree + 20% edges,339.0,0.22076916694641113,0.1675739288330078
461,48145,tree + 30% edges,292.5,0.23563432693481445,0.1905968189239502
461,58541,tree + 40% edges,271.0,0.19748663902282715,0.22989654541015625
461,67082,tree + 50% edges,263.5,0.20949268341064453,0.26723456382751465
461,74020,tree + 60% edges,258.0,0.23969817161560059,0.2815513610839844
461,80182,tree + 70% edges,256.5,0.22668790817260742,0.30599188804626465
461,84500,tree + 80% edges,251.5,0.2656404972076416,0.38401317596435547
461,88619,tree + 90% edges,257.5,0.256084680557251,0.3280048370361328
466,108345,complete,1570,0.26647377014160156,0.678187370300293
466,465,tree,1570,0.17210054397583008,0.2703895568847656
466,20037,tree + 10% edges,455.0,0.18500304222106934,0.1205449104309082
466,36064,tree + 20% edges,327.0,0.18810343742370605,0.17813873291015625
466,49230,tree + 30% edges,286.0,0.17768454551696777,0.21069645881652832
466,59819,tree + 40% edges,274.5,0.18590569496154785,0.22089672088623047
466,68646,tree + 50% edges,261.5,0.18810749053955078,0.29206418991088867
466,75865,tree + 60% edges,263.0,0.20252752304077148,0.30554699897766113
466,81722,tree + 70% edges,261.5,0.21968293190002441,0.3099076747894287
466,86506,tree + 80% edges,264.0,0.21845269203186035,0.3223230838775635
466,90419,tree + 90% edges,255.5,0.22460293769836426,0.3172285556793213
464,107416,complete,1639,0.25363802909851074,0.6019814014434814
464,463,tree,1639,0.217071533203125,0.2308673858642578
464,19900,tree + 10% edges,442.0,0.15575742721557617,0.08864188194274902
464,35751,tree + 20% edges,313.0,0.18735194206237793,0.14888668060302734
464,48693,tree + 30% edges,292.0,0.21712827682495117,0.18715906143188477
464,59315,tree + 40% edges,273.0,0.1916663646697998,0.21111464500427246
464,68120,tree + 50% edges,261.5,0.1925952434539795,0.25220751762390137
464,75017,tree + 60% edges,254.5,0.22523236274719238,0.2766239643096924
464,80996,tree + 70% edges,248.5,0.22175335884094238,0.32543087005615234
464,85959,tree + 80% edges,258.5,0.2220768928527832,0.31226277351379395
464,89620,tree + 90% edges,266.5,0.21809959411621094,0.3289623260498047
444,98346,complete,1653,0.23264408111572266,0.552642822265625
444,443,tree,1653,0.15131568908691406,0.21968793869018555
444,18179,tree + 10% edges,446.5,0.1465597152709961,0.08516955375671387
444,32713,tree + 20% edges,316.0,0.1797487735748291,0.13691973686218262
444,44721,tree + 30% edges,269.5,0.20310115814208984,0.16462278366088867
444,54320,tree + 40% edges,252.5,0.20787882804870605,0.1956787109375
444,62350,tree + 50% edges,249.5,0.19129657745361328,0.22179079055786133
444,68828,tree + 60% edges,252.5,0.17040491104125977,0.23763251304626465
444,74119,tree + 70% edges,254.0,0.2207639217376709,0.3027026653289795
444,78270,tree + 80% edges,248.0,0.18324971199035645,0.3001518249511719
444,82131,tree + 90% edges,256.5,0.18674755096435547,0.30362892150878906
455,103285,complete,1528,0.34065985679626465,0.5994114875793457
455,454,tree,1528,0.1936333179473877,0.21393895149230957
455,19166,tree + 10% edges,445.0,0.17950940132141113,0.11766982078552246
455,34235,tree + 20% edges,324.5,0.19811201095581055,0.15224146842956543
455,46867,tree + 30% edges,280.5,0.2085423469543457,0.17237234115600586
455,57060,tree + 40% edges,270.0,0.21642088890075684,0.22030401229858398
455,65733,tree + 50% edges,250.0,0.22048020362854004,0.2877957820892334
455,72180,tree + 60% edges,266.5,0.2096397876739502,0.27269530296325684
455,77783,tree + 70% edges,263.5,0.21805477142333984,0.375626802444458
455,82638,tree + 80% edges,256.0,0.22461986541748047,0.3864254951477051
455,86306,tree + 90% edges,254.0,0.24698376655578613,0.3847038745880127
410,83845,complete,1552,0.2177286148071289,0.46993565559387207
410,409,tree,1552,0.1360011100769043,0.24843716621398926
410,15525,tree + 10% edges,450.0,0.17969417572021484,0.08049798011779785
410,27876,tree + 20% edges,322.5,0.13721466064453125,0.12181711196899414
410,38049,tree + 30% edges,266.5,0.14723706245422363,0.14659667015075684
410,46386,tree + 40% edges,243.0,0.1869821548461914,0.17575573921203613
410,53244,tree + 50% edges,249.5,0.19475841522216797,0.1930701732635498
410,58703,tree + 60% edges,248.5,0.18140864372253418,0.23155951499938965
410,63218,tree + 70% edges,243.5,0.21866440773010254,0.2387404441833496
410,67116,tree + 80% edges,234.5,0.1639721393585205,0.23904919624328613
410,70142,tree + 90% edges,246.5,0.19155120849609375,0.2658543586730957
442,97461,complete,1591,0.23014211654663086,0.5640206336975098
442,441,tree,1591,0.1622016429901123,0.2283916473388672
442,18050,tree + 10% edges,441.5,0.14144039154052734,0.08145594596862793
442,32426,tree + 20% edges,323.0,0.18073821067810059,0.13314270973205566
442,44171,tree + 30% edges,274.5,0.1661698818206787,0.16468334197998047
442,53879,tree + 40% edges,259.0,0.16662979125976562,0.33816051483154297
442,61749,tree + 50% edges,256.0,0.23305535316467285,0.27481794357299805
442,68315,tree + 60% edges,256.0,0.21814227104187012,0.30117368698120117
442,73564,tree + 70% edges,258.5,0.19841766357421875,0.32112574577331543
442,77829,tree + 80% edges,247.5,0.25298309326171875,0.32725071907043457
442,81604,tree + 90% edges,248.5,0.21644139289855957,0.3534111976623535
461,106030,complete,1659,0.2899610996246338,0.6412222385406494
461,460,tree,1659,0.1869676113128662,0.2595515251159668
461,19612,tree + 10% edges,492.5,0.18847417831420898,0.1508474349975586
461,35360,tree + 20% edges,335.5,0.24875402450561523,0.1481943130493164
461,48097,tree + 30% edges,279.5,0.18577861785888672,0.19509363174438477
461,58558,tree + 40% edges,268.0,0.2640388011932373,0.25107264518737793
461,66923,tree + 50% edges,266.0,0.22072744369506836,0.2851603031158447
461,74164,tree + 60% edges,262.0,0.19446969032287598,0.3146226406097412
461,79987,tree + 70% edges,264.0,0.22169852256774902,0.3082261085510254
461,84746,tree + 80% edges,254.0,0.20247673988342285,0.316561222076416
461,88705,tree + 90% edges,261.0,0.20424246788024902,0.3459475040435791
445,98790,complete,1610,0.2587616443634033,0.5788326263427734
445,444,tree,1610,0.19880461692810059,0.262249231338501
445,18285,tree + 10% edges,433.5,0.17223715782165527,0.09729313850402832
445,32935,tree + 20% edges,325.0,0.18661832809448242,0.13535332679748535
