n,estimate
13,21521826
13,241771583
13,115935873
13,31625153
13,87378253
13,15074983
13,35929583
13,61707153
13,197487330
13,18105153
13,16481063
13,10047233
13,69859713
13,51688833
13,99008833
13,17545763
13,53745563
13,55876146
13,201478603
13,51261263
13,11902853
13,22771243
13,16320513
13,137064253
13,80405313
13,50715393
13,69999983
13,20863233
13,49025393
13,34214233
13,23851153
13,136577195
13,56147053
13,120608723
13,252366193
13,54983826
13,22607482
13,47551713
13,29069873
13,45079074
13,17145233
13,17145233
13,22771074
13,15632514
13,40332033
13,39478583
13,33433453
13,24716433
13,61482383
13,32185050
13,48119553
13,25862253
13,94033473
13,24111413
13,35858603
13,69575793
13,109365153
13,133632539
13,38222913
13,70899063
13,12751233
13,31171895
13,45795803
13,15688453
13,53635713
13,94488083
13,62545393
13,40176553
13,148243603
13,17523793
13,26429586
13,12435203
13,59518603
13,99468513
13,85059573
13,55474433
13,40117403
13,62612993
13,42118363
13,172070913
13,33090383
13,108391713
13,15103713
13,70265313
13,37889983
13,80810913
13,36245106
13,60772583
13,40543283
13,50590333
13,74564673
13,154548993
13,77714833
13,279036083
13,20903793
13,14173199
13,93068483
13,105277043
13,103999403
13,54286363
13,54203553
13,98346353
13,8791563
13,108391713
13,40332033
13,51391393
13,33882993
13,69350178
13,67723553
13,84980143
13,124654583
13,14698113
13,22289593
13,14026338
13,14280683
13,134400306
13,32868993
13,131916513
13,51188593
13,52173018
13,33445283
13,51852763
13,24734178
13,84432583
13,133374138
13,138406113
13,36762753
13,58631353
13,16158273
13,17952546
13,32868993
13,208363663
13,38851593
13,90626433
13,61058193
13,22191066
13,16726113
13,2166763
13,39478583
13,99062913
13,28583153
13,74321313
13,44225793
13,57286113
13,30097393
13,25933233
13,68580383
13,23969453
13,22810113
13,30535103
13,77904113
13,10155393
13,16626403
13,47132593
13,34978113
13,9386274
13,22810113
13,31814433
13,140968153
13,6991713
13,81973633
13,16577393
13,153644674
13,31246593
13,121127553
13,51039873
13,66668993
13,65398113
13,35694673
13,138108673
13,28417533
13,44376203
13,46105073
13,37006113
13,11902853
13,51039873
13,144490113
13,86622823
13,104061426
13,135553393
13,53108433
13,36661522
13,38439233
13,58827393
13,23153183
13,30597633
13,122853043
13,53013793
13,85664593
13,32877443
13,5288193
13,39358593
13,23391473
13,65922013
13,1975793
13,87390083
13,22558303
13,50796513
13,163945393
13,59733233
13,75323483
13,59162858
13,63114923
13,42104674
13,23082203
13,93641393
13,40582153
13,344917353
13,51039873
13,90964433
13,48540363
13,22810113
13,75375873
13,41373073
13,56880513
13,55251522
13,13538773
13,29786433
13,150015906
13,47146113
13,84866913
13,32287633
13,31315883
13,20698289
13,95980353
13,62180353
13,21187713
13,26379393
13,62192183
13,62302033
13,22485633
13,10983493
13,39845313
13,169042433
13,22656323
13,60125313
13,21404033
13,123593939
13,34572513
13,34580963
13,58106946
13,35464833
13,45780593
13,67669473
13,51972753
13,132450553
13,28785953
13,24572783
13,69454113
13,44802083
13,14368394
13,8641153
13,66363103
13,14280683
13,52729873
13,75632753
13,42970123
13,58908513
13,42927873
13,55023203
13,21098143
13,11884770
13,86489313
13,48954413
13,55876146
13,38354733
13,21802535
13,16481063
13,57529473
13,133811003
13,82698643
13,84150353
13,44117633
13,19053074
13,60206433
13,125345793
13,10155393
13,73846423
13,27109473
13,35516378
13,94415075
13,28326273
13,5479163
13,11370503
13,16577393
13,64644373
13,76673793
13,98413953
13,110639413
13,41467713
13,238151603
13,44225793
13,18591873
13,55876146
13,75194874
13,14268853
13,18348513
13,68796703
13,25299314
13,46388993
13,27677313
13,112447713
13,101753393
13,50848903
13,183864578
13,64321583
13,37087233
13,12102273
13,26136033
13,19700513
13,78420239
13,22860306
13,17652233
13,21998913
13,23544418
13,57093453
13,62572433
13,102276786
13,113664513
13,20581003
13,229666113
13,85831903
13,114245873
13,8532993
13,168346153
13,11088273
13,15842243
13,154481393
13,25933233
13,41970826
13,47300579
13,22706009
13,34166913
13,30680443
13,22810113
13,102321233
13,26866113
13,31341233
13,103848993
13,50906363
13,18799743
13,30868033
13,50432994
13,41607983
13,23306466
13,37182042
13,160808753
13,24527153
13,125009483
13,51972753
13,37411713
13,13940993
13,71774483
13,58643183
13,175783843
13,61423233
13,90139713
13,43076593
13,62901983
13,76944193
13,58211050
13,22390993
13,50090938
13,83196010
13,41467713
13,82645746
13,15132443
13,82705403
13,47783243
13,23306466
13,28785953
13,19343078
13,12413233
13,3517073
13,28660386
13,102276786
13,11051938
13,37864295
13,38222913
13,61115653
13,8583186
13,34906626
13,16320513
13,77678498
13,65350793
13,166657843
13,32706753
13,12697153
13,111475963
13,60879053
13,46334913
13,38547393
13,12670113
13,44117633
13,69350178
13,45848193
13,27271713
13,44722146
13,40007553
13,26244193
13,65156274
13,13432303
13,135301583
13,93799746
13,18539483
13,151534033
13,25838593
13,54171443
13,63114923
13,39269699
13,14211393
13,90018033
13,35856575
13,26394603
13,7892483
13,34014306
13,69645083
13,38265839
13,61140834
13,72839183
13,53635713
13,32640843
13,16644993
13,22289593
13,5005963
13,67503853
13,238415074
13,18754113
13,29470403
13,18754113
13,71090033
13,180711883
13,87910434
13,58288283
13,33707233
13,16257138
13,16888353
13,79866203
13,12103963
13,107499393
13,58643183
13,24337873
13,38222913
13,41331330
13,69575793
13,51474203
13,23296833
13,60559643
13,95696433
13,161944433
13,112366593
13,16577393
13,104851163
13,243191183
13,46505603
13,46497153
13,15215253
13,109415346
13,31719793
13,24148593
13,41711073
13,70522193
13,47688603
13,34572513
13,113650993
13,27411983
13,15914913
13,24644946
13,13237953
13,197752153
13,71157633
13,20052033
13,142827153
13,197907633
13,34572513
13,65641473
13,57286113
13,64830273
13,52729873
13,17952546
13,42603393
13,45476393
13,48705983
13,41951053
13,18740593
13,56474913
13,13400193
13,25353563
13,19565313
13,10236513
13,10155393
13,11260146
13,40262743
13,38155313
13,98186986
13,45168306
13,21521826
13,67030146
13,43294434
13,70891289
13,18848753
13,14775515
13,40034593
13,28831583
13,5621123
13,113664513
13,66290433
13,116846783
13,14211393
13,87543873
13,96333563
13,35789313
13,44225793
13,76295233
13,26866113
13,60279103
13,14623753
13,43252353
13,165882133
13,192513153
13,61789963
13,22771074
13,89945363
13,30868033
13,35883953
13,118746343
13,85725433
13,43414593
13,9921666
13,229775963
13,85949189
13,38222913
13,64321583
13,15215253
13,76459163
13,86632963
13,22798283
13,48660353
13,136184946
13,10731683
13,48444033
13,51888253
13,51039873
13,78188033
13,50228673
13,51607713
13,18398706
13,83650113
13,38029746
13,50432994
13,24919233
13,153129393
13,120154113
13,27766883
13,5906226
13,30394833
13,82027713
13,10376783
13,69765073
13,80892033
13,62122386
13,55095873
13,32760833
13,57223583
13,9181953
13,38209393
13,31895553
13,8370753
13,76024833
13,11291073
13,29647853
13,25983426
13,113270912
13,18916353
13,42508753
13,60843563
13,75784853
13,136898633
13,29820402
13,19424874
13,65102363
13,146658383
13,47551713
13,84523843
13,31315883
13,62860409
13,88267362
13,80405313
13,24838113
13,194595233
13,25189633
13,107335463
13,92713583
13,25162593
13,90868103
13,28001793
13,145477073
13,40082082
13,86112443
13,40805233
13,772513
13,44317053
13,31872738
13,8672418
13,37175113
13,66084253
13,58430243
13,43000543
13,21733583
13,66939393
13,98657313
13,27271713
13,16055183
13,50312159
13,98497439
13,75051393
13,26460513
13,11364250
13,12034673
13,26703873
13,154537163
13,64665498
13,50796513
13,6496543
13,68874274
13,60630623
13,63045633
13,60426978
13,51237603
13,13238122
13,46060626
13,63014706
13,13832833
13,14698113
13,18188639
13,27009763
13,20052033
13,21958353
13,21417553
13,18754113
13,18360343
13,43285139
13,18894383
13,55258113
13,24675873
13,47795073
13,20313983
13,44447183
13,48126313
13,63014706
13,24748543
13,22786453
13,6875103
13,45866783
13,151272083
13,85664593
13,49336353
13,40706706
13,19889793
13,19675163
13,31653883
13,104472603
13,31872738
13,48247993
13,8969858
13,41253083
13,57367233
13,33090383
13,25189633
13,55650193
13,74258783
13,64688313
13,153129393
13,75632753
13,13832833
13,170093106
13,58039853
13,87553506
13,79999713
13,62700873
13,193505183
13,38060673
13,60530913
13,31031963
13,60642453
13,95481803
13,58643183
13,15361100
13,67669473
13,24838113
13,40805233
13,82554993
13,23851153
13,62558913
13,36036898
13,75132513
13,44435353
13,39368226
13,144599963
13,32392413
13,21733583
13,49912643
13,30922113
13,84150353
13,23783553
13,16726113
13,185922153
13,17145233
13,38058983
13,477568833
13,44365218
13,200273633
13,16726113
13,183924066
13,19380258
13,110744193
13,31054778
13,52635233
13,64830273
13,126381763
13,128037963
13,53635713
13,50796513
13,23066993
13,18348513
13,35929583
13,117355473
13,27805753
13,26430093
13,190322913
13,14635583
13,39821653
13,106012193
13,5207073
13,30251183
13,105552513
13,23856730
13,9506433
13,30404973
13,97399953
13,52101193
13,64019073
13,183473343
13,78199018
13,2336946
13,17713073
13,51244363
13,17072563
13,17942913
13,39017213
13,28082913
13,68358993
13,77890593
13,133457793
13,87178833
13,32877443
13,36142523
13,153007713
13,56241693
13,24838113
13,47783243
13,7052553
13,40675103
13,31733313
13,27934193
13,16524834
13,83163393
13,36691266
13,36113793
13,85390813
13,30224143
13,33612593
13,50757643
13,2619514
13,113407633
13,46931483
13,78769393
13,7648109
13,44550273
13,64275953
13,85725433
13,39017213
13,63775713
13,79925353
13,7113393
13,80008163
13,23752626
13,36142523
13,56335319
13,112221253
13,59260033
13,8241130
13,42897453
13,76132993
13,49174113
13,22860306
13,196974753
13,68154503
13,122100993
13,52893803
13,24838113
13,86083713
13,39290993
13,109703153
13,20457633
13,81001883
13,38029746
13,58986253
13,21098143
13,172354833
13,33445283
13,38439233
13,133385123
13,111284993
13,21603453
13,44225793
13,96546503
13,17293953
13,118609453
13,60125313
13,5369313
13,16969473
13,38439233
13,30393143
13,103597183
13,23134593
13,41062113
13,36284483
13,56515473
13,58856123
13,20698289
13,15632514
13,24217883
13,49451273
13,54727453
13,49719138
13,18754113
13,60216573
13,28975233
13,92280943
13,68414763
13,78505753
13,34653633
13,28914393
13,71952778
13,66966433
13,93257763
13,72798623
13,75132513
13,45915793
13,183954993
13,98508593
13,40656513
13,38060673
13,86408193
13,49951513
13,34475338
13,49444513
13,18659473
13,58106946
13,49273823
13,14116753
13,79017823
13,64688313
13,2214083
13,53426153
13,109202913
13,63708113
13,60530913
13,99874113
13,67115153
13,76024833
13,7180993
13,49174113
13,39265643
13,26335453
13,66560833
13,48768513
13,65245506
13,47629453
13,42305953
13,12197082
13,22823633
13,56474913
13,15029353
13,46566274
13,46209853
13,99101783
13,107053233
13,5979403
13,71848674
13,37600993
13,66238043
13,23886474
13,24243233
13,22010743
13,80741623
13,133133313
13,83866433
13,18184583
13,64446643
13,75678383
13,69645083
13,52763673
13,28975233
13,28251913
13,130936313
13,76579153
13,90028173
13,57152603
13,36977383
13,45118113
13,48376433
13,15747603
13,232109346
13,63014706
13,26609233
13,30901833
13,19142813
13,66777153
13,91293983
13,151272083
13,7703203
13,43171233
13,22052993
13,167661703
13,103172993
13,84844943
13,109736953
13,8614113
13,3746913
13,26299963
13,149032833
13,58489393
13,5031313
13,39034113
13,209372593
13,42783209
13,13511733
13,129836123
13,22041163
13,57054752
13,79511303
13,104579073
13,9599383
13,45118113
13,34209163
13,38029746
13,96487353
13,13832833
13,75700353
13,38118978
13,39520833
13,26379393
13,28192763
13,169637313
13,78911353
13,21755553
13,32601466
13,55117674
13,24183914
13,60050953
13,40250913
13,121093753
13,120108314
13,9067033
13,3503553
13,17469206
13,25649313
13,39628993
13,91212018
13,45079074
13,54745874
13,26784993
13,128613239
13,27766883
13,418702753
13,109415346
13,179297353
13,75632753
13,21877233
13,44690543
13,29921633
13,27766883
13,10898993
13,9312083
14,31288867
14,178950367
14,543262623
14,1018188459
14,56681451
14,273227935
14,125550559
14,221302243
14,61648875
14,475555599
14,65320543
14,544148739
14,151605819
14,542020767
14,314735247
14,314599419
14,414161343
14,260054775
14,34170655
14,819454847
14,201454695
14,43021035
14,367572339
14,262366007
14,169136255
14,303191827
14,76279491
14,155447811
14,77057807
14,192218391
14,280506591
14,296788703
14,49598991
14,351538167
14,388203103
14,29050155
14,63763911
14,156961323
14,316074123
14,237177459
14,243423391
14,114932259
14,50418271
14,132434667
14,203821983
14,952937119
14,273851019
14,397685779
14,200639727
14,581042995
14,993584187
14,279691623
14,505299775
14,101213631
14,76419043
14,313920279
14,86018143
14,396794763
14,529562419
14,344738143
14,184100659
14,219791475
14,207295299
14,2109779883
14,34793739
14,281455231
14,237313287
14,1843500163
14,620328843
14,366514723
14,296262639
14,299306911
14,96187995
14,132318243
14,88605343
14,19581003
14,143339715
14,103090723
14,244251295
14,249107587
14,331439935
14,78937839
14,489893587
14,256100671
14,315589023
14,917975423
14,265623723
14,462524735
14,243773251
14,180808839
14,112079871
14,278973675
14,646509151
14,705510835
14,417440619
14,611737183
14,112099275
14,93522787
14,1245704671
14,17873451
14,174017439
14,98516475
14,423649899
14,317268547
14,461593343
14,287492031
14,252118539
14,269776179
14,117085123
14,612845367
14,312969483
14,474632831
14,396949995
14,189212927
14,551196703
14,1102789899
14,104221251
14,45659979
14,235140039
14,421026047
14,21793059
14,1085015835
14,685409859
14,71978271
14,95508855
14,509916163
14,212495571
14,66984975
14,225071519
14,67390303
14,203220459
14,501798431
14,338528863
14,374663423
14,127913535
14,1803080259
14,319954923
14,102028599
14,130460947
14,656676847
14,72980811
14,144542763
14,860349855
14,35619487
14,286612383
14,202289067
14,358122591
14,439774623
14,93063951
14,434327587
14,929783835
14,177917643
14,1041550875
14,186785271
14,478979327
14,131035423
14,685409859
14,219946707
14,635573919
14,220742271
14,346922563
14,46899679
14,117064543
14,106782579
14,365935935
14,198873963
14,667810431
14,389033163
14,226039563
14,838655203
14,98904555
14,511793647
14,179993871
14,266363231
14,431275671
14,973117279
14,199009791
14,273986847
14,437808351
14,18233503
14,352902915
14,336532407
14,172796947
14,439136447
14,420301631
14,169942599
14,145963567
14,175811231
14,285410707
14,409142175
14,214964191
14,227572479
14,323699895
14,117719967
14,254757483
14,97197003
14,1728476191
14,533189791
14,474615583
14,47951807
14,586192895
14,41725279
14,159080671
14,85069503
14,443364363
14,162185311
14,347333967
14,247772043
14,328594015
14,188415207
14,203011327
14,778180383
14,757944167
14,177413139
14,316710143
14,468923743
14,973876191
14,308741567
14,265022199
14,406830943
14,297601515
14,379932687
14,548523263
14,2204646039
14,182611843
14,15913647
14,345218931
14,38057923
14,537743263
14,389033163
14,207974439
14,569531327
14,547913115
14,405088895
14,309931679
14,646989939
14,901072383
14,187263903
14,316578627
14,655409119
14,814524075
14,411625887
14,259589079
14,251187147
14,807655059
14,303340003
14,143727795
14,529688447
14,131367447
14,303869007
14,698992659
14,25723447
14,153322387
14,121257963
14,1801331743
14,720045999
14,123081939
14,1350647971
14,168603723
14,142492407
14,591106419
14,116986927
14,162720979
14,64543795
14,256193379
14,523254943
14,547369803
14,426657519
14,120393407
14,238341699
14,1048456543
14,100670319
14,296547231
14,1187565975
14,670223779
14,275209299
14,323796915
14,263528091
14,120876351
14,38103199
14,236515567
14,249537807
14,440919459
14,188143551
14,126613467
14,274814751
14,143184483
14,1306745343
14,331077727
14,225196567
14,8816095
14,269659755
14,125723039
14,333770571
14,231627915
14,245276179
14,75619755
14,71467299
14,231744339
14,347644627
14,492777727
14,227770243
14,279691623
14,1302340635
14,26926495
14,493467647
14,261702547
14,296523907
14,8714763
14,44165871
14,249460191
14,299324159
14,461593343
14,308620831
14,355037355
14,207877419
14,151116407
14,157097151
14,600517359
14,331560671
14,913887647
14,494554271
14,746221995
14,497003487
14,178989763
14,418249119
14,387685663
14,455724711
14,412531407
14,132434667
14,359329951
14,176054859
14,153285343
14,526066367
14,105887839
14,93434783
14,130535231
14,163946763
14,470286335
14,775144735
14,439153695
14,458776627
14,443364363
14,515513923
14,254531103
14,292925151
14,837414327
14,411246431
14,39258815
14,297756747
14,424755927
14,385615903
14,362745055
14,377561087
14,1159585407
14,252811987
14,186561047
14,221227371
14,506252727
14,686612907
14,238460083
14,658207607
14,768264939
14,470956851
14,244512171
14,360261343
14,873531639
14,510773859
14,237177459
14,211186879
14,347586219
14,359694315
14,125798499
14,194025119
14,464491007
14,405088895
14,364545315
14,92248983
14,877878135
14,824163551
14,307861919
14,154293763
14,310173151
14,302239071
14,73185631
14,504079479
14,8350399
14,1286582431
14,290004163
14,174813003
14,242494155
14,2138653035
14,235896795
14,18975167
14,231082447
14,516168171
14,63146707
14,378302751
14,515079391
14,408383263
14,141334243
14,235558303
14,283320171
14,559225647
14,176054859
14,768264939
14,113149247
14,218879683
14,68629219
14,989276499
14,29807107
14,109406431
14,177708511
14,476506395
14,182729835
14,201454695
14,135442287
14,222934923
14,318163287
14,559148031
14,277056991
14,313691743
14,289372063
14,3361105035
14,513026879
14,341667999
14,214286227
14,123750691
14,130863139
14,118416355
14,177984479
14,502453855
14,92520639
14,711603103
14,98857123
14,967873887
14,308467755
14,49540779
14,614856915
14,534276415
14,100635235
14,364469855
14,1104874751
14,427580287
14,233210419
14,211859551
14,28894923
14,118461631
14,659195055
14,280525995
14,438394783
14,153643239
14,1609719399
14,423455859
14,358605535
14,308079675
14,370948635
14,37956787
14,89967935
14,457182167
14,211859551
14,633780127
14,381426795
14,446710867
14,104492907
14,916906243
14,290406943
14,251982711
14,275849631
14,160495007
14,999834431
14,290846767
14,68356191
14,64598283
14,86544207
14,408437163
14,181895463
14,152179315
14,161091043
14,1669919231
14,157139683
14,233102619
14,118133919
14,227770243
14,706428703
14,396561915
14,316811475
14,483161967
14,71583723
14,553714911
14,503264511
14,978584895
14,334354847
14,131095791
14,464873011
14,193352447
14,214751923
14,231522271
